berita,tagging,judul_berita
"Pembakar properti Reog Ponorogo di KJRI Davao City, Filipina Selatan telah meminta maaf kepada seluruh rakyat Indonesia. Pernyataan itu ditanda tangani oleh Logeng R Priyohanisetyo pada tanggal 6 November 2015.
""Saya dan beberapa staf dan rekan telah melakukan pemusnahan reog dan ornament gamelan. Kejadian itu adalah tindakan yang salah, sehubungan dengan itu saya mengharapkan permohonan maaf,"" tulis Loegeng dalam surat permintaan maaf yang ditanda tangainya.
Tidak dijelaskan siapa saja rekan rekan Loegeng yang ikut terlibat dalam pembakaran properti Reog Ponorogo di lingkungan KJRI Davao City pada 20 Oktober 2015 lalu.
Menanggapi permintaan maaf itu tokoh masyarakat Ponorogo di Jakarta Suparno Nojeng menyambut positif inisiatif dari pembakar properti reog itu. ""Sudah ada permohonan maaf, sudah ada penyesalan. Secara pribadi kita memaklumi apa lagi pelakunya bersedia diberi sangsi. Tentu agar jera, perlu ada sangsi sesuai aturan yang berlaku, atau denda seberat-beratnya,"" ujar Nojeng usai menghadap di Kemenlu, Senin (9/11/2019).
Dikatakan Wakil Ketua Komunitas Reog Ponorogo (KRP) se Jabodetabek ini, pada hari itu sejumlah pengurus dan seniman KRP kembali mendatangi Kemenlu. ""Kami bersama pengurus dan seniman Reog Ponorogo telah diterima Ibu Menteri, Retno Lestari Marsudi untuk menindak lanjuti tragedi pembakaran di Davao City,"" ujar Nojeng.
Diumumkan terbuka
Kemenlu akan mengumumkan secara terbuka dan akan menindak sesuai aturan yang berlaku jika terjadi perusakan atau pembakaran secara sengaja. ""Tadi sudah Ibu Menlu sudah sampaikan akan hasilnya akan disampaikan secara terbuka,"" jelas Nojeng.
Menurut Nojeng jika perangkat Reog sudah rusak sebaiknya tidak serta merta kita musnahkan. ""Bisa kita lakukan perbaikan kembali dengan memilih atau mengganti yang rusak. Jika Meraknya rusak, mungkin sudah kusam. Tinggal dicabuti kemudian, diganti merak yang baru lagi,"" tandas Nojeng.
Nojeng mengungkapkan bahwa masalah tragedi pembakaran Reog di Davao City, Filipina selatan ini dianggap sudah selesai. ""Insya Allah, kami sudah puas dengan hasil dari Kemenlu, mas. Soale musuhe bongsone dewe, mas. Kersane diukum adat mawon,"" kata Nojeng dalam bahasa Jawa yang artinya: ""Maaslahnya ini musuh kita ya bangsa kita sendiri, jadi biar dihukum adat saja,"" (",Valid,"Pembakar properti Reog Ponorogo di KJRI Davao City, Filipina Selatan telah meminta maaf kepada seluruh rakyat Indonesia."
"Sejumlah anggota Komunitas Reog Ponorogo (KRP) mendatangi kantor Kementerian Luar Negeri untuk meminta klarifikasi terkait pembakaran reog di depan KJRI Davao, Filipina. 15 Orang perwakilan KRP berkumpul di depan kantor Kementerian Luar negeri (Kemlu) Mereka membawa reog, spanduk bertuliskan tindak tegas pembakaran reyog di KJRI Davao Filipina dan surat terbuka untuk Menteri Luar Negeri Retno Marsudi. Kedatangan mereka terkait adanya pembakaran reog yang terjadi di KJRI Davao pada 20 Oktober lalu. Mereka juga menempel gambar yang memperlihatkan pembakaran reog tersebut. Kami tidak akan melakukan aksi atau demo. Kami hanya ingin meminta infomrmasi dan klarifikasi pada Ibu Menteri dan penindakan tegas pada pemerintah terhadap kejadian ini, kata Wakil Ketua KRP S Nojeng pada wartawan. Setelah menunggu beberapa lama, 5 orang perwakilan KRP diterima Direktur Pengembangan Kementerian Luar Negeri pukul 10.20 WIB. Selama 30 menit mereka melakukan pertemuan dan hasilnya pihak Kemlu berjanji akan mencari informasi terkait persitiwa tersebut dan mengabari KRP lagi. Spanduk protes pada Kemlu Nanti akan diklarifikasi di sana kenapa bisa ada insiden seperti ini dan akan dikabari lagi, ucap Nojeng yang ikut dalam pertemuan itu. Sedangkan dalam siaran pers KJRI Davao yang dilansir di situsnya, dijelaskan bahwa pada tanggal 20 Oktober 2015 KJRI Davao City terpaksa melakukan pemusnahan reog Ponorogo yang telah menjadi aset KJRI Davao City sejak tahun 1988. Pemusnahan dengan cara dibakar tersebut terpaksa dilakukan karena reog Ponorogo sudah dalam kondisi rusak dan dimakan rayap. Pembakaran tersebut sama sekali bukan merupakan upaya KJRI Davao City untuk merusak ataupun menghilangkan reog Ponorogo sebagai aset budaya. Pemusnahan aset tersebut telah dilakukan secara hati-hati dan penuh rasa penghormatan terhadap reog Ponorogo sebagai aset budaya. KJRI Davao City juga ingin menegaskan bahwa pembakaran tersebut sama sekali tidak ada kaitannya dengan upaya-upaya untuk pengusiran berhala atau mahluk halus, tulisnya. KJRI Davao City saat ini tengah berkomunikasi dengan pihak-pihak di Indonesia untuk mengupayakan mencari reog Ponorogo pengganti yang baru, sambungnya ",Valid,"Sejumlah anggota Komunitas Reog Ponorogo (KRP) mendatangi kantor Kementerian Luar Negeri untuk meminta klarifikasi terkait pembakaran reog di depan KJRI Davao, Filipina."
"Sebuah reog Ponorogo di Konsulat Jenderal Republik Indonesia di Davao City, Filipina, dimusnahkan dengan cara dibakar pada 20 Oktober 2015. KJRI Davao City menegaskan pembakaran ini bukan upaya merusak atau menghilangkan reog Ponorogo sebagai aset budaya. Pemusnahan dilakukan secara hati-hati dan penuh rasa hormat. ""Saya sudah cek Davao. Reog dan kepala naga tersebut rusak dan dipenuhi rayap, kata Menteri Luar Negeri Retno Marsudi via juru bicara Arrmanatha Nasir ""Jadi, tidak ada maksud memusnahkan benda budaya dan tidak ada kaitannya dengan berhala,"" sambungnya. Saat ini KJRI Davao City tengah berkomunikasi dengan pihak-pihak di Indonesia untuk mengupayakan mencari reog Ponorogo pengganti yang baru.",Valid,"Sebuah reog Ponorogo di Konsulat Jenderal Republik Indonesia di Davao City, Filipina, dimusnahkan dengan cara dibakar pada 20 Oktober 2015."
"Sebuah reog Ponorogo di Konsulat Jenderal Republik Indonesia di Davao City, Filipina, dimusnahkan dengan cara dibakar pada 20 Oktober 2015.
KJRI Davao City menegaskan pembakaran ini bukan upaya merusak atau menghilangkan reog Ponorogo sebagai aset budaya. Pemusnahan dilakukan secara hati-hati dan penuh rasa hormat.
""Saya sudah cek Davao. Reog dan kepala naga tersebut rusak dan dipenuhi rayap,"" kata Menteri Luar Negeri Retno Marsudi via juru bicara Arrmanatha Nasir kepada Metrotvnews.com, Sabtu (31/10/2015).
""Jadi, tidak ada maksud memusnahkan benda budaya dan tidak ada kaitannya dengan berhala,"" sambungnya.
Saat ini KJRI Davao City tengah berkomunikasi dengan pihak-pihak di Indonesia untuk mengupayakan mencari reog Ponorogo pengganti yang baru. ",Valid,"Sebuah reog Ponorogo di Konsulat Jenderal Republik Indonesia di Davao City, Filipina, dimusnahkan dengan cara dibakar pada 20 Oktober 2015.
"
"JAKARTA, Juru Bicara Kemenlu Arrmanatha Nasir mengatakan sedang memeriksa internal terkait pembakaran reog di Konsulat Jenderal RI di Davao Filipina. ""Pada intinya, telah ada statement (pernyataan) resmi dari KJRI Davao tentang masalah reog tersebut dan Kemlu juga ada proses internal untuk memastikan karena barang tersebut merupakan aset instansi negara,"" kata Arrmanatha Nasir di Jakarta, Minggu. Pada 20 Oktober 2015 lalu, KJRI Davao mengeluarkan pernyataan resmi bahwa pemusnahan reog Ponorogo dengan cara dibakar tersebut dilakukan karena kondisinya telah rusak dan dimakan rayap. Namun, dalam foto-foto yang beredar secara viral dan bahkan telah disebar-luaskan oleh media online lokal Bitung News, memperlihatkan adanya ritual tertentu sebelum pembakaran. Dalam salah satu foto juga tampak bahwa sebelum dibakar, reog Ponorogo tersebut disimpan dalam lemari kaca dan tampak dalam kondisi yang baik. Selain reog, dalam foto yang lainnya tampak oknum KJRI Davao melepaskan ornamen naga pada set gamelan dan kemudian juga membakarnya. Terkait hal tersebut, Arrmanatha menyampaikan Kemlu akan melakukan pemeriksaan sesuai proses-proses yang sesuai dengan pakem yang ada. ""Secara periodik memang ada pemeriksaan secara internal,"" ujar dia. Reaksi di dalam negeri terkait pembakaran reog Ponorogo di KJRI Davao, salah satunya disampaikan Komunitas Reog Jabodetabek. Komunitas tersebut melayangkan surat resmi ke KJRI Davao, Filipina, untuk meminta klarifikasi informasi pembakaran alat kesenian reog oleh oknum pejabat KJRI. Sekjen Paguyuban Reog Jabodetabek Agus Setiyoko mengatakan pihaknya mengharapkan KJRI Davao selain memberikan penjelasan rinci mengenai pembakaran reog tersebut, juga dapat menyiarkan klarifikasi tentang pembakaran benda-benda kesenian reog itu di sejumlah media nasional.",Hoax,"JAKARTA, Juru Bicara Kemenlu Arrmanatha Nasir mengatakan sedang memeriksa internal terkait pembakaran reog di Konsulat Jenderal RI di Davao Filipina."
"JAKARTA, WB - Akibat adanya pembakaran perlengkapan seni Reog di Filipina, membuat komunitas Reog Jabodetabek melayangkan surat  ke Konsulat Jenderal RI di Davao, Filipina. Surat tersebut meminta klarifikasi pembakaran alat kesenian reog, yang dituding dilakukan oleh oknum pejabat KJRI. ""Kami ingin mendapat penjelasan secara resmi dan tertulis, karena dalam klarifikasi sebelumnya pihak KJRI membenarkan kabar tersebut,"" kata Sekjen Paguyuban Reog Jabodetabek, Senin (2/11/2015). Agus mengungkapkan tiga poin permohonan klarifikasi yang mereka ajukan ke pihak KJRI Davao, Filipina, adalah meminta penjelasan secara resmi dan tertulis terkait kasus pembakaran perangkat kesenian reog yang dilakukan pihak KJRI Davao, Filipina. Poin kedua, pihaknya juga mempertanyakan soal penyebarluasan berita pembakaran perangkat kesenian reog itu di sejumlah media `online` (dalam jaringan/daring) yang menyebut alasan pembakaran karena dianggap berhala. Poin terakhir yakni pemintaan kepada pihak KBRI ataupun KJRI di Davao City, Filipina untuk memuat atau menyiarkan klarifikasi atas isu pembakaran benda-benda kesenian reog itu di sejumlah media nasional. ""Kami menuntut pihak KJRI ataupun melalui Kedutaan Besar RI di Filipina agar meminta hak klarifikasi kepada media-media yang mengangkat pemberitaan itu untuk menghindari kesimpangsiuran kabar yang berkembang di Tanah Air,"" paparnya",Valid,"JAKARTA, WB - Akibat adanya pembakaran perlengkapan seni Reog di Filipina, membuat komunitas Reog Jabodetabek melayangkan surat  ke Konsulat Jenderal RI di Davao, Filipina."
"Beredar foto peserta Aksi 212 Jilid Dua di media sosial yang tidak bisa masuk Masjid Istiqlal dini hari tadi karena pintu masjid ditutup. Menurut pihak pengelola masjid isu yang beredar tersebut tidak benar.
""Itu hoax seribu persen,"" kata Kepala Bagian Protokol Masjid Istiqlal, Abu Hurairah Abdul Salam kepada Republika.co.id Selasa (21/2) pagi.
Ia menjelaskan, aturan di Masjid Istiqlal selain bulan Ramadhan, masjid tutup pukul 21.30 WIB. Dibuka lagi satu jam sebelum waktu Shubuh. Kalau bulan Ramadhan, masjid buka 24 jam.
Ia mengatakan, untuk kasus yang semalam, memang ada peserta aksi yang datang dari Jawa Timur sebanyak lima bus. Mereka mengaku datang dari Madura. Peserta masuk masjid setelah waktu Isya. Pihak masjid memberikan kesempatan untuk beribadah dan bersih-bersih.
""Setelah mendekati jam 10 (malam), kami ketemu dengan ketua rombongannya, kami umumkan kepada rombongannya bahwasanya aturan di Istiqlal, masjid ini akan ditutup dan akan dibuka lagi nanti satu jam sebelum Shubuh,"" ujarnya.
Abu menerangkan, rombongan dari Jawa Timur paham dan mengerti. Pihak pengelola masjid menunggu mereka sampai meninggalkan Masjid Istiqlal dengan sukarela. Kemudian pada pukul 03.40 WIB masjid dibuka kembali
""Dan yang ada di foto itu, kelihatan orang ngantre mau masuk, itu adalah rombongan ziarah Wali Songo dan anak-anak sekolah, biasa itu mah, mereka tiap hari kalau ke Istiqlal rombongan itu,"" jelasnya. Ia menegaskan, kesimpulannya berita yang beredar di instagram, Twitter dan media sosial lainnya, itu bohong. ",Valid,Beredar foto peserta Aksi 212 Jilid Dua di media sosial yang tidak bisa masuk Masjid Istiqlal dini hari tadi karena pintu masjid ditutup.
"JAKARTA, Saat aksi 212 pada Selasa (21/2/2017) kemarin, beredar foto Masjid Istiqlal ditutup sehingga peserta aksi tak bisa masuk. Mengenai hal itu, pihak pengelola menegaskan, hal tersebut tidak benar ""Pada dini hari (red Selasa) ada peserta aksi yang datang dari Madura sebanyak lima bus. Mereka masuk masjid setelah waktu Isya,"" terang Kepala Bagian Protokol Masjid Istiqlal, Abu Hurairah Abdul Salam seperti dilansir Republika Setelah mendekati jam 10 (malam), terang Abu, ia bertemu dengan ketua rombongannya, ia umumkan kepada rombongannya aturan di Istiqlal, masjid ini akan ditutup dan akan dibuka lagi nanti satu jam sebelum Shubuh Abu menerangkan, rombongan dari Jawa Timur paham dan mengerti. Pihak pengelola masjid menunggu mereka sampai meninggalkan Masjid Istiqlal dengan sukarela. Kemudian pada pukul 03.40 WIB masjid dibuka kembali ""Dan yang ada di foto itu, kelihatan orang ngantre mau masuk, itu adalah rombongan ziarah Wali Songo dan anak-anak sekolah, biasa itu mah, mereka tiap hari kalau ke Istiqlal rombongan itu,"" jelasnya. Ia menegaskan, kesimpulannya berita yang beredar di instagram, Twitter dan media sosial lainnya, itu bohong.",Valid,"JAKARTA, Saat aksi 212 pada Selasa (21/2/2017) kemarin, beredar foto Masjid Istiqlal ditutup sehingga peserta aksi tak bisa masuk."
"Jakarta - Media sosial pagi ini diramaikan oleh beredarnya foto peserta aksi 212 jilid 2 tak bisa masuk Masjid Istiqlal. Dalam foto yang tersebar terlihat ada rombongan yang antre di depan gerbang masuk Istiqlal. 

Kepala Bagian Protokol dan Humas Masjid Istiqlal, Abu Hurairah Abd Salam mengatakan bahwa kabar massa 212 jilid 2 tertahan di gerbang adalah hoax. ""Kabar bahwa ada massa aksi 212 tak bisa masuk Istiqlal itu hoax seribu persen,"" kata Abu saat dikonfirmasi detikcom, Selasa (21/2/2017). 

Menurut Abu, memang pada Senin malam, selepas Isya ada tiga bus rombongan yang masuk ke Masjid Istiqlal. Mereka mengaku rombongan dari Pulau Madura. Pengurus Masjid, kata Abu, mempersilakan mereka beribadah dan bersih-bersih diri. Pengurus Masjid Istiqlal kemudian berkoordinasi dengan pimpinan rombongan didampingi polisi. 

""Setelah berbicara itu mereka kemudian secara suka rela meninggalkan Istiqlal,"" kata Abu. 

Kemudian sesuai prosedur, masjid Istiqlal, di luar bulan Ramadhan ditutup pada pukul 21.30 WIB. ""Sesuai SOP, Masjid Istiqlal setiap hari ditutup pukul 09.30 WIB dan dibuka kembali satu jam sebelum salat subuh, sekitar pukul 3.45 WIB,"" kata Abu. 

Terkait foto ada antrean jemaah di gerbang Istiqlal, Abu mengatakan itu adalah rombongan peziarah dari luar kota yang akan masuk ke Istiqlal. Pengelola pun minta maaf bila mereka antre di depan gerbang, karena memang pintu baru dibuka pada pukul 03.45 WIB atau satu jam menjelang salat Subuh. 

""Pada pagi hari sebelum subuh, Selasa tanggal 21 Februari 2017, ada beberapa peziarah dari luar kota yang akan masuk ke Masjid Istiqlal dan mereka datang sebelum pintu Masjid Istiqlal dibuka pukul 3.45 WIB. Kami sampaikan permohonan maaf atas hal tersebut,"" papar Abu. 

Pelaksanaan shalat Subuh di Masjid Istiqlal pada hari ini, kata Abu, berjalan dengan baik, dengan imam Bapak Ust. Salim Ghazali. Jumlah jamaah sekitar 240 orang, terdiri dari, laki-laki 170 dan wanita 70 orang. 
",Valid,Jakarta - Media sosial pagi ini diramaikan oleh beredarnya foto peserta aksi 212 jilid 2 tak bisa masuk Masjid Istiqlal.
"JAKARTA - Beredar foto peserta Aksi 212 Jilid Dua di media sosial yang tidak bisa masuk Masjid Istiqlal dini hari tadi karena pintu masjid ditutup. Menurut pihak pengelola masjid isu yang beredar tersebut tidak benar.
""Itu hoax seribu persen,"" kata Kepala Bagian Protokol Masjid Istiqlal, Abu Hurairah Abdul Salam kepada Selasa (21/2) pagi.
Ia menjelaskan, aturan di Masjid Istiqlal selain bulan Ramadhan, masjid tutup pukul 21.30 WIB. Dibuka lagi satu jam sebelum waktu Shubuh. Kalau bulan Ramadhan, masjid buka 24 jam.
Ia mengatakan, untuk kasus yang semalam, memang ada peserta aksi yang datang dari Jawa Timur sebanyak lima bus. Mereka mengaku datang dari Madura. Peserta masuk masjid setelah waktu Isya. Pihak masjid memberikan kesempatan untuk beribadah dan bersih-bersih.
""Setelah mendekati jam 10 (malam), kami ketemu dengan ketua rombongannya, kami umumkan kepada rombongannya bahwasanya aturan di Istiqlal, masjid ini akan ditutup dan akan dibuka lagi nanti satu jam sebelum Shubuh,"" ujarnya.
Abu menerangkan, rombongan dari Jawa Timur paham dan mengerti. Pihak pengelola masjid menunggu mereka sampai meninggalkan Masjid Istiqlal dengan sukarela. Kemudian pada pukul 03.40 WIB masjid dibuka kembali.
""Dan yang ada di foto itu, kelihatan orang ngantre mau masuk, itu adalah rombongan ziarah Wali Songo dan anak-anak sekolah, biasa itu mah, mereka tiap hari kalau ke Istiqlal rombongan itu,"" jelasnya. Ia menegaskan, kesimpulannya berita yang beredar di instagram, Twitter dan media sosial lainnya, itu bohong.
",Valid,JAKARTA - Beredar foto peserta Aksi 212 Jilid Dua di media sosial yang tidak bisa masuk Masjid Istiqlal dini hari tadi karena pintu masjid ditutup.
"Beredar foto peserta Aksi 212 Jilid Dua di media sosial yang tidak bisa masuk Masjid Istiqlal dini hari tadi karena pintu masjid ditutup. Menurut pihak pengelola masjid isu yang beredar tersebut tidak benar.

""Itu hoax seribu persen,"" kata Kepala Bagian Protokol Masjid Istiqlal, Abu Hurairah Abdul Salam kepada Republika.co.id Selasa (21/2) pagi.

Ia menjelaskan, aturan di Masjid Istiqlal selain bulan Ramadhan, masjid tutup pukul 21.30 WIB. Dibuka lagi satu jam sebelum waktu Shubuh. Kalau bulan Ramadhan, masjid buka 24 jam.

Ia mengatakan, untuk kasus yang semalam, memang ada peserta aksi yang datang dari Jawa Timur sebanyak lima bus. Mereka mengaku datang dari Madura. Peserta masuk masjid setelah waktu Isya. Pihak masjid memberikan kesempatan untuk beribadah dan bersih-bersih.

""Setelah mendekati jam 10 (malam), kami ketemu dengan ketua rombongannya, kami umumkan kepada rombongannya bahwasanya aturan di Istiqlal, masjid ini akan ditutup dan akan dibuka lagi nanti satu jam sebelum Shubuh,"" ujarnya.

Abu menerangkan, rombongan dari Jawa Timur paham dan mengerti. Pihak pengelola masjid menunggu mereka sampai meninggalkan Masjid Istiqlal dengan sukarela. Kemudian pada pukul 03.40 WIB masjid dibuka kembali.
Baca juga, Aksi 212, Kerumunan Massa Belum Terlihat di Istiqlal-Al Azhar.
""Dan yang ada di foto itu, kelihatan orang ngantre mau masuk, itu adalah rombongan ziarah Wali Songo dan anak-anak sekolah, biasa itu mah, mereka tiap hari kalau ke Istiqlal rombongan itu,"" jelasnya. Ia menegaskan, kesimpulannya berita yang beredar di instagram, Twitter dan media sosial lainnya, itu bohong. 
",Valid,Beredar foto peserta Aksi 212 Jilid Dua di media sosial yang tidak bisa masuk Masjid Istiqlal dini hari tadi karena pintu masjid ditutup.
